tag,mapid,name,mobid,lvmin,lvmax,width,height
,366,傭兵,290,1,1,100,100
,366,農民,278,1,1,100,100
,366,農民,279,1,1,100,100
,366,ちびっこ,260,1,1,100,100
,366,ちびっこ,261,1,1,100,100
,366,ちびっこ,262,1,1,100,100
,366,ちびっこ,263,1,1,100,100
,367,ブラックベアー,195,60,65,100,100
,367,ブラウンベアー,196,60,65,100,100
,367,鷲闘士,111,65,70,100,100
,367,鷲剣士,112,70,75,100,100
,367,ウルフ,186,55,60,100,100
,367,ウルフリーダー,495,60,65,100,100
,367,ビッグクラブ,736,45,50,100,100
,367,マーマン,226,55,60,100,100
,367,オーガソルジャー,135,47,52,100,100
,367,傭兵,290,1,1,100,100
,367,傭兵,291,1,1,100,100
,367,エンリカ,257,1,1,100,100
,367,木こり,280,1,1,100,100
,367,おばさん,252,1,1,100,100
,367,おじさん,250,1,1,100,100
,367,おばあさん,259,1,1,100,100
,367,お嬢さん,256,1,1,100,100
,367,青年,304,1,1,100,100
,367,おじさん,251,1,1,100,100
,367,青年,255,1,1,100,100
,368,ゴーレム,215,16,17,100,100
,368,トランクマン,230,15,16,100,100
,368,クレイゴーレム,215,24,25,100,100
,368,トランクマン,230,25,26,100,100
,369,フェイズスパイダ,716,60,65,100,100
,369,アブラムシ,732,63,66,100,100
,369,ウルフ,746,66,70,100,100
,369,ティンバーマン,791,72,75,100,100
,369,トレント,792,69,74,100,100
,369,農民,278,1,1,100,100
,369,農民,279,1,1,100,100
,369,ダスイージ,718,80,80,100,100
,369,飛海月,725,75,75,100,100
,369,スパイダー,715,76,80,100,100
,369,ティアーク,642,1,1,100,100
,369,デビルスカラー,642,60,65,100,100
,370,エアスライム,167,45,50,100,100
,370,キャストアイ,207,52,57,100,100
,370,堕落魔法師,66,55,60,100,100
,370,眩惑された原始人,62,50,55,100,100
,370,チスス,627,1,1,120,120
,370,チススパーミリア,101,45,45,50,50
,370,堕落魔法師,67,60,65,100,100
,370,パン,221,57,60,100,100
,370,ガーゴイル,211,55,58,100,100
,370,オニキスガゴイル,211,75,80,100,100
,370,漁師,250,1,1,100,100
,370,漁師,258,1,1,100,100
,370,漁師,283,1,1,100,100
,370,漁師,306,1,1,100,100
,370,漁師,301,1,1,100,100
,370,シャーマン,64,1,1,100,100
,370,原始人,62,1,1,100,100
,370,ウェイリーン,305,1,1,100,100
,370,セブロー,302,1,1,100,100
,371,メルド,306,1,1,100,100
,371,ピツ,307,1,1,100,100
,371,フィリアーク,290,1,1,100,100
,371,レイブン,291,1,1,100,100
,371,マリリン,257,1,1,100,100
,371,ダッシュ,271,1,1,100,100
,371,アルツ,275,1,1,100,100
,371,コルウェン,304,1,1,100,100
,371,トランクマン,231,47,50,100,100
,371,殺人蚊の群れ,182,43,46,100,100
,371,グリムジョーカー,805,10,10,100,100
,371,傭兵,290,1,1,100,100
,372,エルフ戦士,90,50,54,100,100
,372,エルフ戦士,90,55,58,100,100
,372,エルフ戦士長,91,50,50,100,100
,372,エルフ戦士長,91,52,52,100,100
,372,トランスエント,234,1,1,100,100
,372,トランスエンティ,793,1,1,100,100
,372,トランストレント,792,1,1,100,100
,372,ブレイザー,202,60,62,100,100
,372,キャストアイ,207,54,56,100,100
,372,ティンバーマン,232,53,56,100,100
,372,エド,252,1,1,100,100
,373,農民,278,1,1,100,100
,373,農民,279,1,1,100,100
,373,農民,253,1,1,100,100
,373,農民,306,1,1,100,100
,373,ちびっこ,260,1,1,100,100
,373,ちびっこ,261,1,1,100,100
,373,ミツバチの群れ,180,1,1,10,10
,373,農民の若者,304,1,1,100,100
,373,農民の若者,254,1,1,100,100
,373,ちびっこ,262,1,1,100,100
,373,ちびっこ,263,1,1,100,100
,373,子犬,185,1,1,50,50
,373,おばさん,252,1,1,100,100
,373,おばあさん,307,1,1,100,100
,373,お嬢さん,305,1,1,100,100
,373,お嬢さん,256,1,1,100,100
,373,お嬢さん,257,1,1,100,100
,373,青年,255,1,1,100,100
,373,おじさん,302,1,1,100,100
,373,傭兵,290,1,1,100,100
,373,傭兵,291,1,1,100,100
,373,おじさん,251,1,1,100,100
,373,旅館主人,264,1,1,100,100
,373,おじさん,250,1,1,100,100
,373,貴族,265,1,1,100,100
,373,貴族婦人,266,1,1,100,100
,373,警備兵,284,1,1,100,100
,373,青年,304,1,1,100,100
,373,貴族の男の子,268,1,1,100,100
,373,貴族の女の子,269,1,1,100,100
,373,セハ,300,1,1,100,100
,374,傭兵,290,1,1,100,100
,374,傭兵,291,1,1,100,100
,374,兵士,284,1,1,100,100
,374,軍人,294,1,1,100,100
,374,軍人,296,1,1,100,100
,374,軍人,297,1,1,100,100
,374,ポテムスン,251,1,1,100,100
,375,青年,254,1,1,100,100
,375,青年,255,1,1,100,100
,375,おじさん,250,1,1,100,100
,375,おじさん,251,1,1,100,100
,375,おばさん,252,1,1,100,100
,375,おばさん,253,1,1,100,100
,375,お嬢さん,256,1,1,100,100
,375,お嬢さん,257,1,1,100,100
,375,ちびっこ,260,1,1,100,100
,375,ちびっこ,261,1,1,100,100
,375,ちびっこ,262,1,1,100,100
,375,ちびっこ,263,1,1,100,100
,375,貴族,264,1,1,100,100
,375,貴族,265,1,1,100,100
,375,傭兵,290,1,1,100,100
,375,傭兵,291,1,1,100,100
,375,貴族,266,1,1,100,100
,375,貴族,267,1,1,100,100
,375,船員,283,1,1,100,100
,375,ポーター,281,1,1,100,100
,375,お嬢さん,305,1,1,100,100
,375,青年,304,1,1,100,100
,375,おじさん,301,1,1,100,100
,375,おばあさん,307,1,1,100,100
,375,ロマ,271,1,1,100,100
,375,ケトン,299,1,1,100,100
,375,おじいさん,258,1,1,100,100
,375,ちびっこ,269,1,1,100,100
,375,ちびっこ,263,1,1,100,100
,375,ちびっこ,276,1,1,100,100
,376,廃墟ガイド,281,1,1,100,100
,376,おじいさん,258,1,1,100,100
,376,おばあさん,259,1,1,100,100
,376,傭兵,290,1,1,100,100
,376,おばさん,253,1,1,100,100
,376,ダマ,55,1,1,100,100
,376,ウェイス,55,1,1,100,100
,377,ブローム,265,1,1,100,100
,378,未知の赤い悪魔,149,100,100,100,100
,378,赤い悪魔追従者,374,50,50,100,100
,378,ファイアブロアー,200,50,50,100,100
,378,ピエンド,130,50,50,100,100
,378,飛海月,165,55,55,100,100
,378,凍破,206,55,55,100,100
,378,ニックス,225,55,55,100,100
,378,リプリートマーキ,241,60,60,100,100
,378,グリムジョーカー,245,65,65,100,100
,378,マーブルガゴイル,211,70,70,100,100
,378,ロックゴーレム,217,75,75,100,100
,378,インプ,109,50,50,100,100
,378,鷲剣士,113,52,52,100,100
,378,ナーガファイター,118,54,54,100,100
,379,エルレイド,257,1,1,100,100
,379,青年,255,1,1,100,100
,379,パルメ,306,1,1,100,100
,379,おじさん,250,1,1,100,100
,379,おばさん,252,1,1,100,100
,379,お嬢さん,256,1,1,100,100
,379,お嬢さん,257,1,1,100,100
,379,おばあさん,259,1,1,100,100
,379,おばあさん,307,1,1,100,100
,379,青年,304,1,1,100,100
,379,ルイズ,283,1,1,100,100
,380,ファイアドレイク,796,370,375,100,100
,380,ディムジェスター,800,370,375,100,100
,380,鎧霊,596,375,380,100,100
,380,サティロス,781,375,380,100,100
,380,ブラックメイジ,627,380,385,100,100
,380,ウェアーゴート,701,380,385,100,100
,380,ヴァンパイア,600,385,390,100,100
,380,ブレイザー,762,385,390,100,100
,381,包帯人間,591,395,400,100,100
,381,エンバームド,592,400,405,100,100
,381,イリュージョン,586,400,405,100,100
,381,デスピンサー,722,540,545,100,100
,381,食人スコーピオン,723,540,545,100,100
,381,ソードスパイダー,717,545,550,100,100
,381,ウィーブウィドウ,718,545,550,100,100
,381,殺人蚊の群れ,742,550,555,100,100
,381,ファントム,587,415,420,100,100
,382,ファイアドレイク,796,575,580,100,100
,382,ディムジェスター,800,575,580,100,100
,382,鎧霊,596,570,575,100,100
,382,サティロス,781,570,575,100,100
,382,ブラックメイジ,627,565,570,100,100
,382,ウェアーゴート,701,565,570,100,100
,382,ヴァンパイア,600,560,565,100,100
,382,ブレイザー,762,560,565,100,100
,383,ロックゴーレム,777,610,615,100,100
,383,デビルスカラー,642,610,615,100,100
,383,ブレイザー,762,620,620,100,100
,384,ロックゴーレム,777,625,625,100,100
,384,デビルスカラー,642,620,625,100,100
,384,メタルゴーレム,778,630,630,100,100
,384,ブレイザー,762,630,630,100,100
,385,拷問技術者,618,365,370,100,100
,385,拷問された商人,582,350,355,100,100
,385,拷問された農民,577,350,355,100,100
,385,グラッジゴースト,588,370,375,100,100
,386,ミカエヌ,308,1,1,100,100
,386,ミルツ,308,1,1,100,100
,386,ガリエル,308,1,1,100,100
,386,見習い天使,308,1,1,100,100
,387,エルフ戦士,650,340,345,100,100
,387,エルフ暗殺者,651,344,348,100,100
,387,エルフ巡察者,652,348,352,100,100
,387,サティロス,781,340,345,100,100
,387,ケンタウロス,782,345,350,100,100
,388,エルフ戦士,650,370,375,100,100
,388,エルフ暗殺者,651,373,378,100,100
,388,エルフ巡察者,652,375,380,100,100
,388,ブラウンベアー,756,378,383,100,100
,388,ポーラーベアー,195,380,385,100,100
,388,サティロス,781,375,380,100,100
,389,トランクマン,790,280,285,100,100
,389,ティンバーマン,791,280,285,100,100
,389,トレント,792,280,285,100,100
,389,マーブルガゴイル,771,280,285,100,100
,390,トランクマン,790,285,290,100,100
,390,ティンバーマン,791,285,290,100,100
,390,トレント,792,285,290,100,100
,390,マーブルガゴイル,771,287,290,100,100
,391,鷲王,674,1,1,100,100
,391,鷲狂戦士,672,615,620,100,100
,391,偽予言者,644,620,625,100,100
,391,エクソシスト,636,620,625,100,100
,392,アロト,251,1,1,100,100
,392,青年,255,1,1,100,100
,392,傭兵,290,1,1,100,100
,393,傭兵,290,1,1,100,100
,393,傭兵,291,1,1,100,100
,394,ガイル,254,1,1,100,100
,394,青年,255,1,1,100,100
,394,長老,298,1,1,100,100
,394,住民,301,1,1,100,100
,395,ゲール,254,1,1,100,100
,396,チェルリン,256,1,1,100,100
,396,傭兵,291,1,1,100,100
,396,傭兵,290,1,1,100,100
,397,ロマジカルバンド,271,1,1,100,100
,397,ロマジカルバンド,272,1,1,100,100
,397,ロマジカルバンド,277,1,1,100,100
,397,商人,301,1,1,100,100
,398,セルダン,306,1,1,100,100
,398,婦人,253,1,1,100,100
,398,青年,255,1,1,100,100
,399,神父,288,1,1,100,100
,399,修道女,289,1,1,100,100
,399,おばさん,252,1,1,100,100
,399,ちびっこ,263,1,1,100,100
,399,歴史学者,306,1,1,100,100
,400,傭兵,290,1,1,100,100
,401,アイウィング,660,20,25,100,100
,401,ゴートマン,700,25,25,100,100
,401,リーチ,731,22,22,100,100
,401,堕落聖職者,637,20,20,100,100
,402,堕落魔法師,626,25,27,100,100
,402,ワーム,730,27,27,100,100
,402,堕落魔法師,626,30,32,100,100
,402,スリップワーカー,580,26,28,100,100
,402,ブレイザー,762,28,30,100,100
,402,巨人骸骨,571,30,32,100,100
,402,ゴースト,585,27,29,100,100
,402,ブラックメイジ,627,35,35,100,100
,402,エルフ暗殺者,651,5,7,100,100
,402,デスピンサー,722,5,7,100,100
,403,フェイズスパイダ,716,30,32,100,100
,403,サティロス,781,34,36,100,100
,404,骸骨狂戦士,562,65,70,100,100
,404,イリュージョン,586,65,70,100,100
,404,骸骨剣士,567,65,70,100,100
,404,幽霊鎧,37,65,70,100,100
,404,リザードウォリア,676,70,75,100,100
,404,オーガソルジャー,696,70,75,100,100
,404,グレムリン,666,75,75,100,100
,405,デーモン,692,315,320,100,100
,405,リザードトルーパ,682,315,320,100,100
,405,ビホルダー,662,360,370,100,100
,405,リザードキリング,677,325,330,100,100
,405,レイス,606,410,420,100,100
,405,守護鎧,598,350,355,100,100
,405,バンシー,588,355,360,100,100
,405,古代ヴァンパイア,601,360,365,100,100
,405,エンバームド,592,410,420,100,100
,405,ウィルオウィスプ,807,510,520,100,100
,405,デーモン,692,380,390,100,100
,405,リザードトルーパ,682,380,390,100,100
,405,リザードキリング,677,380,390,100,100
,406,ベロンス,306,1,1,100,100
,406,お嬢さん,256,1,1,100,100
,406,ちびっこ,261,1,1,100,100
,406,ちびっこ,263,1,1,100,100
,406,傭兵,290,1,1,100,100
,407,ニスケリア,256,1,1,100,100
,407,グロディン,304,1,1,100,100
,407,傭兵,290,1,1,100,100
,407,青年,302,1,1,100,100
,407,おじさん,251,1,1,100,100
,408,ジェフメントス,301,1,1,100,100
,408,傭兵,290,1,1,100,100
,408,おじさん,251,1,1,100,100
,409,ギルバート,773,5,5,110,110
,409,ヒュージマゴット,172,23,25,100,100
,409,オーガ,135,18,21,100,100
,409,クラブシェル,175,25,28,100,100
,409,オーガソルジャー,136,23,26,100,100
