"id","name","EffectId","EffectId_1","EffectId_2","unknown_3","unknown_4","unknown_5","unknown_6","Species","StatusFactor","AtcMinValueBonus","AtcMaxValueBonus","DefenseValueBonus","MovSpeed","AtcSpeed","unknown_14","unknown_15","unknown_16","unknown_17","Blocking","unknown_19","unknown_20","Lineage","Resistance13","Resistance14","DefaultExp","unknown_26","unknown_27","unknown_28","unknown_29","unknown_30","unknown_31","unknown_32","unknown_33","unknown_34","unknown_35","unknown_36","unknown_37","unknown_38","unknown_39","unknown_40","unknown_41","unknown_42","unknown_43","unknown_44","unknown_45","unknown_46","unknown_47","unknown_48","unknown_49","unknown_50","unknown_51","unknown_52","unknown_53","unknown_54","unknown_55","unknown_56","unknown_57","unknown_58","unknown_59","unknown_60","unknown_61","unknown_62","unknown_63","unknown_64","unknown_65","unknown_66","unknown_67","unknown_68","unknown_69","unknown_70","unknown_71","unknown_72","unknown_73","unknown_74","unknown_75","unknown_76","unknown_77","unknown_78","unknown_79","unknown_80","unknown_81","unknown_82","unknown_83","unknown_84","unknown_85","unknown_86","unknown_87","unknown_88","unknown_89","unknown_90","unknown_91","unknown_92","unknown_93","unknown_94","unknown_95","unknown_96","unknown_97","unknown_98","unknown_99","unknown_100","unknown_101","unknown_102","unknown_103","unknown_104","unknown_105","unknown_106","unknown_107","DefaultHP","unknown_109","unknown_110","unknown_111","unknown_112","unknown_113","LevelUpBonus","ConditionBonus","STR","AGI","CON","INT","WIS","CHS","LUC","ActiveRange","AtcMinValue","AtcMaxValue","DefenseValue","unknown_127","FireResistance","WaterResistance","WindResistance","EarthResistance","LightResistance","DarkResistance","Resistance1","Resistance2","Resistance3","Resistance4","Resistance5","Resistance6","Resistance7","Resistance8","Resistance9","Resistance10","Resistance11","Resistance12","unknown_146","unknown_147","unknown_148","unknown_149","unknown_150","unknown_151","unknown_152","unknown_153","unknown_154","unknown_155","unknown_156","unknown_157","unknown_158","unknown_159","unknown_160","unknown_161","unknown_162","unknown_163","unknown_164","unknown_165","unknown_166","unknown_167","unknown_168","unknown_169","unknown_170","unknown_171","unknown_172","unknown_173","unknown_174","unknown_175","unknown_176","unknown_177","unknown_178","unknown_179","unknown_180","unknown_181","unknown_182","unknown_183","unknown_184","unknown_185","unknown_186","unknown_187","unknown_188","unknown_189","unknown_190","unknown_191","unknown_192","unknown_193","unknown_194","unknown_195","unknown_196","unknown_197","unknown_198","unknown_199","unknown_200","unknown_201","unknown_202","unknown_203","unknown_204","unknown_205","unknown_206","unknown_207","unknown_208","unknown_209","unknown_210","unknown_211","unknown_212","unknown_213","unknown_214","unknown_215","unknown_216","unknown_217","unknown_218","unknown_219","unknown_220","unknown_221","unknown_222","unknown_223","unknown_224","unknown_225","unknown_226","unknown_227","unknown_228","unknown_229","unknown_230","unknown_231","unknown_232","unknown_233","unknown_234","unknown_235","unknown_236","unknown_237","unknown_238","unknown_239","unknown_240","unknown_241","unknown_242","unknown_243","unknown_244","unknown_245","unknown_246","unknown_247","unknown_248","unknown_249","unknown_250","unknown_251","unknown_252","unknown_253","unknown_254","unknown_255","unknown_256","unknown_257","unknown_258","unknown_259","unknown_260","unknown_261","unknown_262","unknown_263","unknown_264","unknown_265","unknown_266","unknown_267","unknown_268","unknown_269","unknown_270","unknown_271","unknown_272","unknown_273","unknown_274","unknown_275","unknown_276","unknown_277","unknown_278","unknown_279","unknown_280","unknown_281","unknown_282","unknown_283","unknown_284","unknown_285","unknown_286","unknown_287","unknown_288","unknown_289","unknown_290","unknown_291","unknown_292","unknown_293","unknown_294","unknown_295","unknown_296","unknown_297","unknown_298","unknown_299","unknown_300","unknown_301","unknown_302","unknown_303","unknown_304","unknown_305","unknown_306","unknown_307","unknown_308","unknown_309","unknown_310","unknown_311","unknown_312","unknown_313","unknown_314","unknown_315","unknown_316","unknown_317","unknown_318","unknown_319","unknown_320","unknown_321","unknown_322","unknown_323","unknown_324","unknown_325","unknown_326","unknown_327","unknown_328","unknown_329","unknown_330","unknown_331"
"1625","悪魔狩人","184","0","-1","2","0","0","2","0","100","100","100","100","100","200","0","0","0","0","0","50","3","0","0","0","100","0","0","90","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","100","100","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","1000","0","1000","0","100","0","1000","0","100","100","5","5","5","5","5","5","5","100","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1626","悪魔狩人2","183","0","-1","2","0","0","2","0","100","100","100","100","100","200","0","0","0","0","0","50","3","0","0","0","100","0","0","90","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","100","100","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","1000","0","1000","0","100","0","1000","0","100","100","5","5","5","5","5","5","5","100","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1627","変異ダリン","318","0","-1","2","0","0","1","0","10000","100","100","100","200","250","0","0","0","0","0","1500","3","5","50","70","3000","0","0","90","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","2045","1","1789","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","1000","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","1000","0","1000","0","100","0","1000","0","10000","1000","20","20","20","10","40","10","20","700","1","2","1","0","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","50","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1628","プチダリン","185","0","-1","2","0","0","2","0","100","100","100","100","100","200","0","0","0","0","0","50","3","0","0","0","100","0","0","90","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","100","100","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","1000","0","1000","0","100","0","1000","0","100","100","5","5","5","5","5","5","5","100","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1629","プチデリン","186","0","-1","2","0","0","2","0","100","100","100","100","100","200","0","0","0","0","0","50","3","0","0","0","100","0","0","90","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","100","100","100","100","100","100","100","100","100","100","200","1","0","0","0","0","0","1000","0","1000","0","100","0","1000","0","100","100","5","5","5","5","5","5","5","100","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1630","閃光のペガサス","277","1","3","2","1","0","1","4","7800","26","43","20","250","150","10","15","1","5","0","1500","4","9","100","100","5000","8","440","17","1","1","160","0","11","1","230","0","42","1","120","0","37","1","20","0","26","1","40","0","24","1","90","0","61","1","90","0","63","1","40","0","66","1","100","0","-1","1","100","0","528","1","671","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","200","200","1000","10000","100","100","100","100","100","100","400","50","0","0","0","0","0","100","0","100","0","100","0","100","0","50000","10000","35","25","35","30","60","3","80","350","6","10","1","80","60","60","60","60","80","20","80","20","100","25","77","12","24","26","2","32","7","74","0","0","8","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1631","大悪魔","258","0","-1","51198","3","656","1","2","10000","26","38","53","200","200","0","0","10000","0","0","1500","2","9","50","100","0","0","0","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","696","1","697","1","698","1","699","1","719","1","2004","1","2005","1","2006","1","2007","1","-1","0","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","200","250","0","0","0","0","0","100","0","100","0","100","0","0","0","38000","5200","11","1","10","3","15","0","5","1600","6","9","0","-50","0","0","0","0","0","0","100","50","100","75","75","100","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1632","洞窟巨大亀","231","0","2","6","0","0","1","3","5882","16","27","50","100","140","2","3","20","0","7","1500","5","7","75","100","6010","21","170","38","32","1","1200","0","21","1","800","0","19","1","1200","0","16","1","670","0","1","1","600","0","38","1","480","0","56","1","800","0","66","1","100","0","68","1","1200","0","69","1","670","0","598","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","840","700","100","100","100","100","100","100","200","70","0","0","0","0","0","45000","0","45000","0","100","0","7200","0","12480","4800","23","20","37","27","15","16","24","300","7","12","36","100","13","60","53","55","12","12","0","0","0","0","90","2","99","0","100","80","10","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1633","古代洞窟熊","240","0","4","50","2","0","1","3","7317","16","20","60","210","160","8","3","22","0","0","1500","4","8","75","100","6700","26","290","75","24","1","1000","0","29","1","670","0","41","1","130","0","0","1","560","0","4","1","500","0","34","1","400","0","61","1","1000","0","66","1","100","0","79","1","230","0","-1","1","100","0","594","1","566","1","621","1","521","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","1010","1010","100","100","100","100","100","100","200","180","0","0","0","0","0","13568","12","13568","12","100","0","3200","0","18800","1200","28","16","33","18","15","0","65","450","17","22","0","80","63","65","60","60","45","70","0","0","0","0","75","100","90","25","100","10","80","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1634","妖精の群れ","237","0","4","2","0","0","1","4","6000","7","21","50","300","70","0","4","24","50","0","1000","4","8","50","100","6500","21","170","38","29","1","1200","0","24","1","800","0","44","1","1200","0","11","1","670","0","10","1","600","0","42","1","480","0","61","1","800","0","66","1","100","0","79","1","230","0","-1","1","100","0","604","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","700","840","1010","100","100","100","100","100","100","200","70","0","0","0","0","0","60000","0","60000","0","100","0","5900","0","18080","4800","23","30","22","23","13","13","35","455","6","18","26","80","30","20","100","10","3","3","0","0","100","0","90","95","90","0","100","10","10","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1635","平原ペガサス","277","1","0","2","1","0","1","4","7800","26","43","20","250","300","10","15","1","5","0","1500","4","4","100","100","5000","8","440","17","1","1","160","0","11","1","230","0","42","1","120","0","37","1","20","0","26","1","40","0","24","1","90","0","61","1","90","0","63","1","40","0","66","1","100","0","79","1","230","0","528","1","647","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","1000","920","1110","100","100","100","100","100","100","200","50","0","0","0","0","0","100","0","100","0","100","0","100","0","14000","7000","35","15","20","11","30","3","25","350","6","10","1","80","60","60","60","60","60","20","80","20","100","25","77","12","24","26","2","32","7","74","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1636","ブルーペガサス","277","2","4","2","1","0","1","4","9000","9","27","24","350","140","0","2","2","2","0","900","4","4","100","100","5000","10","440","21","21","1","160","0","12","1","230","0","22","1","120","0","28","1","20","0","26","1","40","0","24","1","90","0","56","1","160","0","57","1","20","0","58","1","120","0","61","1","90","0","608","1","511","1","547","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","450","740","100","100","100","100","100","100","100","200","50","0","0","0","0","0","100","0","100","0","100","0","100","0","9000","4500","30","12","25","11","12","2","25","320","4","12","2","80","60","60","60","60","60","20","23","30","100","6","42","4","3","22","6","87","10","78","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1637","平原バッファロー","276","2","0","2","3","0","1","3","10000","14","32","31","320","180","0","0","3","5","0","900","3","4","50","60","390","25","440","51","9","1","160","0","12","1","230","0","31","1","120","0","33","1","20","0","6","1","40","0","0","1","90","0","66","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","565","1","576","1","510","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","200","200","1000","100","100","100","100","100","100","100","200","50","0","0","0","0","0","100","0","100","0","100","0","100","0","15000","7500","25","5","20","11","19","2","30","320","5","11","3","0","60","60","60","67","60","60","100","66","36","0","35","33","1","10","33","10","100","55","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1638","平原アルファーバッファロー","276","1","3","2","3","0","1","3","10000","18","23","33","300","160","0","5","6","0","0","1000","3","7","0","100","4410","9","1120","19","9","1","450","0","4","1","650","0","31","1","350","0","15","1","50","0","14","1","100","0","0","1","250","0","66","1","100","0","-1","1","100","0","-1","1","100","0","-1","1","100","0","608","1","558","1","557","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","400","400","100","100","100","100","100","100","200","70","0","0","0","0","0","100","0","100","0","100","0","100","0","25000","6000","30","12","24","11","6","2","30","320","7","9","2","0","60","60","60","60","60","60","80","12","100","11","40","25","100","100","4","36","45","89","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1639","神獣の守護者","278","0","2","2","3","0","1","4","10000","18","30","39","200","190","2","0","1","0","0","1500","4","7","14","80","4410","21","1120","43","16","1","450","0","40","1","650","0","13","1","350","0","37","1","50","0","27","1","100","0","19","1","250","0","64","1","100","0","66","1","100","0","-1","1","100","0","-1","1","100","0","671","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","1000","700","840","100","100","100","100","100","100","200","70","0","0","0","0","0","100","0","100","0","100","0","100","0","15000","6000","8","10","15","15","20","2","20","400","6","10","1","80","60","34","70","39","60","-80","100","0","100","25","34","20","8","75","82","82","79","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1640","祭壇の守護兵","264","2","0","2","3","0","1","4","7000","18","39","41","160","100","0","0","0","5","0","1500","4","4","80","100","15000","22","440","50","18","1","1200","0","40","1","260","0","7","1","1200","0","15","1","800","0","3","1","40","0","36","1","50","0","55","1","1200","0","66","1","100","0","-1","1","100","0","-1","1","100","0","2027","1","631","1","802","1","571","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","3000","1000","1000","500","100","100","100","100","100","100","200","50","0","0","0","0","0","100","0","100","0","100","0","100","0","35000","25000","30","15","35","30","25","3","60","500","5","11","0","80","70","80","80","70","75","75","100","100","100","50","20","75","1","100","20","10","100","99","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1641","森ナーガー","224","3","3","2","0","0","1","2","6897","17","22","48","120","170","0","0","10","0","0","1300","2","4","25","75","810","11","90","50","28","1","650","0","20","1","430","0","44","1","650","0","16","1","360","0","3","1","330","0","14","1","120","0","54","1","430","0","57","1","650","0","66","1","100","0","79","1","230","0","578","1","575","1","514","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","450","740","450","100","100","100","100","100","100","100","200","125","0","0","0","0","0","100","0","100","0","100","0","0","0","1900","480","31","8","23","13","10","0","37","290","16","21","0","-50","24","86","16","16","11","11","50","75","0","33","75","1","1","25","50","5","5","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
